FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
22,7.0.0.7,1.0.0.1,49153,5025,UL,video,5,0.025,300,UDP,UDP,1,40,0,40,0,0,0,0.721263,0,5,27.3763,0
23,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,2,1440,UDP,UDP,1,654,653,1,1984.4,18,0,0.737339,4.51132,3.77398,1994.15,99.8471
24,7.0.0.8,1.0.0.1,49153,5026,UL,video,6,0.025,300,UDP,UDP,1,40,1,39,174.998,14,0,0.742316,0.756959,0.014643,27.3763,2.5
25,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.025,300,UDP,UDP,1,39,39,0,27.3238,9,0,0.763368,4.42089,3.65752,27.3942,100
26,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,0.064,160,UDP,UDP,1,187,186,1,73.1879,14,0,0.772632,4.50532,3.73268,73.8314,99.4652
27,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.025,300,UDP,UDP,1,39,39,0,27.3242,9,0,0.784421,4.44189,3.65747,27.3942,100
28,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,0.064,160,UDP,UDP,1,186,185,1,73.1848,14,0,0.793684,4.50646,3.71278,73.8335,99.4624
29,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,0.5,500,UDP,UDP,1,463,462,1,513.866,13,0,0.802737,4.51139,3.70865,516.74,99.784
30,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.025,300,UDP,UDP,1,39,39,0,27.3241,9,0,0.805474,4.46296,3.65749,27.3942,100
31,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,0.5,500,UDP,UDP,1,460,459,1,513.852,13,0,0.823789,4.50846,3.68467,516.748,99.7826
32,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.025,300,UDP,UDP,1,39,39,0,27.3245,9,0,0.826526,4.48396,3.65743,27.3942,100
33,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.025,300,UDP,UDP,1,39,38,1,26.6242,12,3,0.847579,4.50496,3.65738,27.3942,97.4359
34,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.016,160,UDP,UDP,1,46,46,0,18.7189,9,0,0.852632,4.46196,3.60933,18.7664,100
35,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,1,1440,UDP,UDP,1,316,315,1,991.931,18,1,0.869415,4.51146,3.64205,998.711,99.6835
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.016,160,UDP,UDP,1,46,46,0,18.7191,9,0,0.873684,4.48296,3.60928,18.7664,100
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,0.1,500,UDP,UDP,1,91,90,1,102.769,13,0,0.876842,4.48932,3.61248,104.27,98.9011
38,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,1,1440,UDP,UDP,1,314,313,1,991.951,18,1,0.890467,4.50932,3.61885,998.731,99.6815
39,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.025,250,UDP,UDP,1,46,46,0,27.6814,9,0,0.894737,4.50389,3.60915,27.7508,100
40,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,1,1440,UDP,UDP,1,312,311,1,991.951,14,0,0.91152,4.50725,3.59573,998.752,99.6795
41,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.025,250,UDP,UDP,1,45,45,0,27.6933,9,0,0.915789,4.44496,3.52917,27.7645,100
42,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.025,250,UDP,UDP,1,45,45,0,27.6937,9,0,0.936842,4.46596,3.52912,27.7645,100
43,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.05,1000,UDP,UDP,1,22,22,0,52.3674,13,0,1.03789,4.41189,3.374,52.5846,100
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.05,1000,UDP,UDP,1,22,22,0,52.3517,13,0,1.05895,4.43396,3.37501,52.5846,100
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.05,1000,UDP,UDP,1,22,22,0,52.3525,14,0,1.08,4.45496,3.37496,52.5846,100
